陕AU2632,2011-9-14 1:20:25,108.912696,34.208173,20,35377
陕AU2632,2011-9-14 1:20:55,108.914899,34.208202,22,32339
陕AU8279,2011-9-14 1:24:40,108.985017,34.259715,3,47296
陕AU6589,2011-9-14 1:29:00,108.921711,34.211925,38,32157
陕AU8279,2011-9-14 1:31:31,108.985319,34.260480,11,47296
陕AU8279,2011-9-14 1:32:58,108.988214,34.260189,34,47302
陕AU8279,2011-9-14 1:38:31,108.970788,34.270003,44,49265
陕AU8279,2011-9-14 1:39:34,108.965623,34.270011,38,46296
陕AU8279,2011-9-14 1:39:49,108.963765,34.269951,42,46890
陕AU8279,2011-9-14 1:41:57,108.954554,34.273690,28,47503
陕AU8279,2011-9-14 1:42:33,108.954240,34.272428,1,46268
陕AU8279,2011-9-14 1:43:19,108.954061,34.272581,4,46268
陕AU8279,2011-9-14 1:43:30,108.954060,34.272575,4,46268
陕AU8279,2011-9-14 1:46:02,108.954289,34.272563,11,46268
陕AU8279,2011-9-14 1:46:23,108.954308,34.272574,11,46268
陕AU8279,2011-9-14 1:51:06,108.954241,34.272447,2,46268
陕AU8279,2011-9-14 1:52:21,108.954195,34.272369,2,46268
陕AU8279,2011-9-14 1:52:37,108.954377,34.272239,10,46268
陕AU8279,2011-9-14 1:53:23,108.954350,34.272288,6,46268
陕AU8279,2011-9-14 1:56:43,108.954140,34.272261,1,46268
陕AU8279,2011-9-14 1:58:20,108.954238,34.272436,6,46268
陕AU8279,2011-9-14 1:59:49,108.954463,34.272536,6,46268
陕AU8279,2011-9-14 2:05:54,108.954268,34.272230,3,46268
陕AU2632,2011-9-14 2:08:55,108.922708,34.292746,33,47908
陕AU2632,2011-9-14 2:09:55,108.929440,34.292803,38,46185
陕AU8279,2011-9-14 0:03:45,108.988763,34.251148,2,49668
陕AU8279,2011-9-14 0:04:02,108.988953,34.251055,5,46978
陕AU8279,2011-9-14 0:07:27,108.982202,34.241310,30,32566
陕AU8279,2011-9-14 0:12:08,108.972288,34.246378,10,32838
陕AU2632,2011-9-14 0:12:45,108.919870,34.198488,27,34556
陕AU8279,2011-9-14 0:14:01,108.972300,34.256678,31,49481
陕AU8279,2011-9-14 0:14:11,108.972345,34.257789,42,47591
陕AU6589,2011-9-14 0:14:23,108.929470,34.211847,40,32162
陕AU6589,2011-9-14 0:15:04,108.925712,34.211896,33,32158
陕AU8279,2011-9-14 0:15:08,108.974863,34.258740,24,46498
陕AU6589,2011-9-14 0:15:09,108.925280,34.211892,34,32158
陕AU8279,2011-9-14 0:16:20,108.982725,34.259163,48,47300
陕AU6589,2011-9-14 0:23:16,108.889342,34.225649,48,33196
陕AU8279,2011-9-14 0:23:41,108.985053,34.259791,2,47296
陕AU8279,2011-9-14 0:24:12,108.985093,34.259938,2,47296
陕AU6589,2011-9-14 0:25:04,108.881864,34.232377,14,33476
陕AU8279,2011-9-14 0:25:24,108.984988,34.259281,8,47305
陕AU8279,2011-9-14 0:25:44,108.985207,34.259968,2,47296
陕AU6589,2011-9-14 0:27:02,108.881854,34.244060,42,35443
陕AU8279,2011-9-14 0:27:11,108.985053,34.259762,1,47296
陕AU8279,2011-9-14 0:29:09,108.985197,34.259847,4,47296
陕AU8279,2011-9-14 0:29:59,108.985269,34.259814,8,47296
陕AU6589,2011-9-14 0:31:07,108.872160,34.239204,49,37984
陕AU6589,2011-9-14 0:31:43,108.872188,34.236587,43,39006
陕AU8279,2011-9-14 0:32:38,108.985087,34.260062,4,47296
陕AU8279,2011-9-14 0:34:58,108.985150,34.259723,1,47296
陕AU6589,2011-9-14 0:35:03,108.867248,34.224601,31,38028
陕AU6589,2011-9-14 0:35:29,108.865113,34.224577,14,38663
陕AU8279,2011-9-14 0:40:10,108.985304,34.259814,4,47296
陕AU6589,2011-9-14 0:47:47,108.856682,34.228280,51,37968
陕AU6589,2011-9-14 0:49:36,108.854629,34.237731,38,38983
陕AU6589,2011-9-14 0:50:06,108.858104,34.237544,1,38983
陕AU8279,2011-9-14 0:51:37,108.985057,34.259614,5,47561
陕AU8279,2011-9-14 0:52:12,108.985088,34.259652,6,47296
陕AU6589,2011-9-14 0:53:56,108.858154,34.237545,4,38983
陕AU2632,2011-9-14 0:54:51,108.903795,34.166150,52,40183
陕AU6589,2011-9-14 0:55:59,108.842108,34.237605,42,37951
陕AU6589,2011-9-14 0:59:09,108.846427,34.197468,94,38702
陕AU6589,2011-9-14 0:59:30,108.846425,34.192824,87,38683
陕AU6589,2011-9-14 1:00:16,108.846434,34.182659,48,38178
陕AU8279,2011-9-14 1:01:00,108.985136,34.259669,1,47296
陕AU8279,2011-9-14 1:01:47,108.985194,34.259722,7,47296
陕AU6589,2011-9-14 1:02:09,108.854068,34.171602,73,37713
陕AU8279,2011-9-14 1:05:33,108.985169,34.259634,7,47296
陕AU8279,2011-9-14 1:09:13,108.985201,34.259634,1,47296
陕AU6589,2011-9-14 1:10:16,108.927414,34.163183,48,39755
陕AU8279,2011-9-14 1:11:11,108.985154,34.259608,1,47296
陕AU6589,2011-9-14 1:11:27,108.926936,34.154809,61,40209
陕AU8279,2011-9-14 1:12:18,108.985203,34.259733,2,47296
陕AU8279,2011-9-14 1:12:33,108.985212,34.259709,1,47296
陕AU8279,2011-9-14 1:12:44,108.985251,34.259884,11,47296
陕AU8279,2011-9-14 1:13:40,108.985150,34.259625,2,47296
陕AU8279,2011-9-14 1:13:45,108.985141,34.259661,2,47296
陕AU6589,2011-9-14 1:14:52,108.933759,34.140293,26,39811
陕AU6589,2011-9-14 1:19:42,108.927440,34.160721,54,39756
陕AU6589,2011-9-14 1:19:42,108.927446,34.160720,54,39756
陕AU8279,2011-9-14 1:25:21,108.985021,34.259697,6,47296
陕AU6589,2011-9-14 1:29:00,108.921709,34.211921,38,32157
陕AU8279,2011-9-14 1:31:46,108.985247,34.259765,21,47296
陕AU8279,2011-9-14 1:32:22,108.986891,34.259589,30,47297
